10_pattern,10_prize,10_total,10_winners,11_pattern,11_prize,11_total,11_winners,12_pattern,12_prize,12_total,12_winners,1_pattern,1_prize,1_total,1_winners,2_pattern,2_prize,2_total,2_winners,3_pattern,3_prize,3_total,3_winners,4_pattern,4_prize,4_total,4_winners,5_pattern,5_prize,5_total,5_winners,6_pattern,6_prize,6_total,6_winners,7_pattern,7_prize,7_total,7_winners,8_pattern,8_prize,8_total,8_winners,9_pattern,9_prize,9_total,9_winners,draw_date,draw_id,game,letter,numbers,raw_text,source,super_prize_pattern,super_prize_prize,super_prize_total,super_prize_winners,url
First 2 Numbers Correct,Rs. 80.00,"Rs. 758,160.00",9477,First Number Correct,Rs. 40.00,"Rs. 3,447,240.00",86181,Letter Correct,Rs. 40.00,"Rs. 1,380,120.00",34503,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,410,000.00",94,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,916,000.00",958,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,917,800.00",9589,Last Number Correct,Rs. 40.00,"Rs. 3,796,720.00",94918,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,100,000.00",11,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 188,000.00",94,First 3 Numbers Correct,Rs. 200.00,"Rs. 191,200.00",956,2025-09-10,5948,mahajana_sampatha,D,03;01;05;09;09;00,"5948 Wednesday September 10, 2025 D 3 1 5 9 9 0",nlb,Letter and 6 Numbers Correct,"Rs. 23,667,096.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 751,040.00",9388,First Number Correct,Rs. 40.00,"Rs. 3,427,880.00",85697,Letter Correct,Rs. 40.00,"Rs. 1,369,080.00",34227,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,410,000.00",94,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,908,000.00",954,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,903,200.00",9516,Last Number Correct,Rs. 40.00,"Rs. 3,767,840.00",94196,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 192,000.00",96,First 3 Numbers Correct,Rs. 200.00,"Rs. 189,600.00",948,2025-09-09,5947,mahajana_sampatha,H,02;00;05;03;01;05,"5947 Tuesday September 09, 2025 H 2 0 5 3 1 5",nlb,Letter and 6 Numbers Correct,"Rs. 23,301,464.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 740,960.00",9262,First Number Correct,Rs. 40.00,"Rs. 3,365,120.00",84128,Letter Correct,Rs. 40.00,"Rs. 1,351,560.00",33789,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,455,000.00",97,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,856,000.00",928,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,874,200.00",9371,Last Number Correct,Rs. 40.00,"Rs. 3,705,160.00",92629,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 194,000.00",97,First 3 Numbers Correct,Rs. 200.00,"Rs. 186,000.00",930,2025-09-08,5946,mahajana_sampatha,C,04;05;02;08;02;00,"5946 Monday September 08, 2025 C 4 5 2 8 2 0",nlb,Letter and 6 Numbers Correct,"Rs. 22,988,787.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 430,000.00",5375,First Number Correct,Rs. 40.00,"Rs. 1,968,280.00",49207,Letter Correct,Rs. 40.00,"Rs. 788,520.00",19713,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 500,000.00",5,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 825,000.00",55,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,092,000.00",546,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,095,200.00",5476,Last Number Correct,Rs. 40.00,"Rs. 2,165,680.00",54142,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 600,000.00",6,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 122,000.00",61,First 3 Numbers Correct,Rs. 200.00,"Rs. 113,000.00",565,2025-09-07,5945,mahajana_sampatha,U,05;05;08;02;04;02,"5945 Sunday September 07, 2025 U 5 5 8 2 4 2",nlb,Letter and 6 Numbers Correct,"Rs. 22,988,784.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 704,000.00",8800,First Number Correct,Rs. 40.00,"Rs. 3,204,800.00",80120,Letter Correct,Rs. 40.00,"Rs. 1,280,520.00",32013,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,320,000.00",88,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,772,000.00",886,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,783,200.00",8916,Last Number Correct,Rs. 40.00,"Rs. 3,528,280.00",88207,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 184,000.00",92,First 3 Numbers Correct,Rs. 200.00,"Rs. 175,000.00",875,2025-09-06,5944,mahajana_sampatha,U,06;01;00;06;03;05,"5944 Saturday September 06, 2025 U 6 1 0 6 3 5",nlb,Letter and 6 Numbers Correct,"Rs. 22,639,064.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 709,840.00",8873,First Number Correct,Rs. 40.00,"Rs. 3,221,760.00",80544,Letter Correct,Rs. 40.00,"Rs. 1,285,120.00",32128,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,395,000.00",93,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,804,000.00",902,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,791,600.00",8958,Last Number Correct,Rs. 40.00,"Rs. 3,547,280.00",88682,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 174,000.00",87,First 3 Numbers Correct,Rs. 200.00,"Rs. 175,600.00",878,2025-09-05,5943,mahajana_sampatha,A,01;01;04;02;08;05,"5943 Friday September 05, 2025 A 1 1 4 2 8 5",nlb,Letter and 6 Numbers Correct,"Rs. 22,338,504.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 747,600.00",9345,First Number Correct,Rs. 40.00,"Rs. 3,402,240.00",85056,Letter Correct,Rs. 40.00,"Rs. 1,358,360.00",33959,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,425,000.00",95,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,904,000.00",952,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,888,000.00",9440,Last Number Correct,Rs. 40.00,"Rs. 3,732,720.00",93318,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 190,000.00",95,First 3 Numbers Correct,Rs. 200.00,"Rs. 186,800.00",934,2025-09-04,5942,mahajana_sampatha,S,03;08;01;07;08;06,"5942 Thursday September 04, 2025 S 3 8 1 7 8 6",nlb,Letter and 6 Numbers Correct,"Rs. 21,974,608.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 753,760.00",9422,First Number Correct,Rs. 40.00,"Rs. 3,407,880.00",85197,Letter Correct,Rs. 40.00,"Rs. 1,373,800.00",34345,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,425,000.00",95,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,890,000.00",945,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,890,000.00",9450,Last Number Correct,Rs. 40.00,"Rs. 3,752,480.00",93812,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 192,000.00",96,First 3 Numbers Correct,Rs. 200.00,"Rs. 185,400.00",927,2025-09-03,5941,mahajana_sampatha,T,01;08;02;03;02;08,"5941 Wednesday September 03, 2025 T 1 8 2 3 2 8",nlb,Letter and 6 Numbers Correct,"Rs. 21,597,952.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 758,960.00",9487,First Number Correct,Rs. 40.00,"Rs. 3,428,480.00",85712,Letter Correct,Rs. 40.00,"Rs. 1,363,200.00",34080,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,425,000.00",95,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,898,000.00",949,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,906,200.00",9531,Last Number Correct,Rs. 40.00,"Rs. 3,767,880.00",94197,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 200,000.00",100,First 3 Numbers Correct,Rs. 200.00,"Rs. 187,400.00",937,2025-09-02,5940,mahajana_sampatha,R,08;09;07;03;07;01,"5940 Tuesday September 02, 2025 R 8 9 7 3 7 1",nlb,Letter and 6 Numbers Correct,"Rs. 21,255,536.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 749,200.00",9365,First Number Correct,Rs. 40.00,"Rs. 3,389,040.00",84726,Letter Correct,Rs. 40.00,"Rs. 1,350,000.00",33750,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,440,000.00",96,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,884,000.00",942,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,882,800.00",9414,Last Number Correct,Rs. 40.00,"Rs. 3,723,680.00",93092,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,100,000.00",11,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 186,000.00",93,First 3 Numbers Correct,Rs. 200.00,"Rs. 187,800.00",939,2025-09-01,5939,mahajana_sampatha,E,05;09;07;03;09;05,"5939 Monday September 01, 2025 E 5 9 7 3 9 5",nlb,Letter and 6 Numbers Correct,"Rs. 20,934,200.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 626,880.00",7836,First Number Correct,Rs. 40.00,"Rs. 2,831,760.00",70794,Letter Correct,Rs. 40.00,"Rs. 1,129,720.00",28243,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,215,000.00",81,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,550,000.00",775,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,577,800.00",7889,Last Number Correct,Rs. 40.00,"Rs. 3,115,240.00",77881,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 152,000.00",76,First 3 Numbers Correct,Rs. 200.00,"Rs. 157,600.00",788,2025-08-31,5938,mahajana_sampatha,B,02;06;00;06;03;02,"5938 Sunday August 31, 2025 B 2 6 0 6 3 2",nlb,Letter and 6 Numbers Correct,"Rs. 20,728,640.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 719,520.00",8994,First Number Correct,Rs. 40.00,"Rs. 3,260,520.00",81513,Letter Correct,Rs. 40.00,"Rs. 1,306,560.00",32664,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,380,000.00",92,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,818,000.00",909,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,811,000.00",9055,Last Number Correct,Rs. 40.00,"Rs. 3,584,200.00",89605,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 184,000.00",92,First 3 Numbers Correct,Rs. 200.00,"Rs. 180,200.00",901,2025-08-30,5937,mahajana_sampatha,N,07;07;03;04;07;07,"5937 Saturday August 30, 2025 N 7 7 3 4 7 7",nlb,Letter and 6 Numbers Correct,"Rs. 20,374,920.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 747,760.00",9347,First Number Correct,Rs. 40.00,"Rs. 3,392,920.00",84823,Letter Correct,Rs. 40.00,"Rs. 1,367,600.00",34190,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,395,000.00",93,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,886,000.00",943,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,885,200.00",9426,Last Number Correct,Rs. 40.00,"Rs. 3,735,920.00",93398,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 184,000.00",92,First 3 Numbers Correct,Rs. 200.00,"Rs. 191,600.00",958,2025-08-29,5936,mahajana_sampatha,H,08;08;03;05;01;09,"5936 Friday August 29, 2025 H 8 8 3 5 1 9",nlb,Letter and 6 Numbers Correct,"Rs. 20,000,000.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 735,040.00",9188,First Number Correct,Rs. 40.00,"Rs. 3,367,960.00",84199,Letter Correct,Rs. 40.00,"Rs. 1,348,640.00",33716,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,410,000.00",94,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,848,000.00",924,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,868,600.00",9343,Last Number Correct,Rs. 40.00,"Rs. 3,704,280.00",92607,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 190,000.00",95,First 3 Numbers Correct,Rs. 200.00,"Rs. 186,800.00",934,2025-08-28,5935,mahajana_sampatha,S,09;00;00;00;08;08,"5935 Thursday August 28, 2025 S 9 0 0 0 8 8",nlb,Letter and 6 Numbers Correct,"Rs. 25,943,064.00","Rs. 25,943,064.00",1,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 744,240.00",9303,First Number Correct,Rs. 40.00,"Rs. 3,388,000.00",84700,Letter Correct,Rs. 40.00,"Rs. 1,361,040.00",34026,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,380,000.00",92,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,882,000.00",941,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,880,800.00",9404,Last Number Correct,Rs. 40.00,"Rs. 3,729,240.00",93231,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 186,000.00",93,First 3 Numbers Correct,Rs. 200.00,"Rs. 182,800.00",914,2025-08-27,5934,mahajana_sampatha,T,07;03;07;08;09;06,"5934 Wednesday August 27, 2025 T 7 3 7 8 9 6",nlb,Letter and 6 Numbers Correct,"Rs. 25,525,328.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 747,680.00",9346,First Number Correct,Rs. 40.00,"Rs. 3,415,280.00",85382,Letter Correct,Rs. 40.00,"Rs. 1,364,040.00",34101,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,455,000.00",97,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,900,000.00",950,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,890,600.00",9453,Last Number Correct,Rs. 40.00,"Rs. 3,752,360.00",93809,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,100,000.00",11,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 186,000.00",93,First 3 Numbers Correct,Rs. 200.00,"Rs. 188,000.00",940,2025-08-26,5933,mahajana_sampatha,L,06;07;07;05;02;08,"5933 Tuesday August 26, 2025 L 6 7 7 5 2 8",nlb,Letter and 6 Numbers Correct,"Rs. 25,195,280.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 744,000.00",9300,First Number Correct,Rs. 40.00,"Rs. 3,371,280.00",84282,Letter Correct,Rs. 40.00,"Rs. 1,347,320.00",33683,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,365,000.00",91,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,878,000.00",939,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,878,400.00",9392,Last Number Correct,Rs. 40.00,"Rs. 3,705,240.00",92631,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 182,000.00",91,First 3 Numbers Correct,Rs. 200.00,"Rs. 186,200.00",931,2025-08-25,5932,mahajana_sampatha,Y,04;06;08;02;07;03,"5932 Monday August 25, 2025 Y 4 6 8 2 7 3",nlb,Letter and 6 Numbers Correct,"Rs. 24,827,088.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 623,280.00",7791,First Number Correct,Rs. 40.00,"Rs. 2,830,240.00",70756,Letter Correct,Rs. 40.00,"Rs. 1,126,920.00",28173,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,125,000.00",75,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,592,000.00",796,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,575,600.00",7878,Last Number Correct,Rs. 40.00,"Rs. 3,116,680.00",77917,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 166,000.00",83,First 3 Numbers Correct,Rs. 200.00,"Rs. 154,800.00",774,2025-08-24,5931,mahajana_sampatha,B,07;03;00;07;09;01,"5931 Sunday August 24, 2025 B 7 3 0 7 9 1",nlb,Letter and 6 Numbers Correct,"Rs. 24,630,792.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 714,240.00",8928,First Number Correct,Rs. 40.00,"Rs. 3,250,000.00",81250,Letter Correct,Rs. 40.00,"Rs. 1,304,520.00",32613,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,365,000.00",91,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,812,000.00",906,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,801,000.00",9005,Last Number Correct,Rs. 40.00,"Rs. 3,579,560.00",89489,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 174,000.00",87,First 3 Numbers Correct,Rs. 200.00,"Rs. 179,000.00",895,2025-08-23,5930,mahajana_sampatha,S,09;08;01;08;08;07,"5930 Saturday August 23, 2025 S 9 8 1 8 8 7",nlb,Letter and 6 Numbers Correct,"Rs. 23,811,056.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 746,960.00",9337,First Number Correct,Rs. 40.00,"Rs. 3,392,240.00",84806,Letter Correct,Rs. 40.00,"Rs. 1,349,800.00",33745,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 5,000,000.00",2,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,440,000.00",96,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,884,000.00",942,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,880,200.00",9401,Last Number Correct,Rs. 40.00,"Rs. 3,728,320.00",93208,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 196,000.00",98,First 3 Numbers Correct,Rs. 200.00,"Rs. 189,200.00",946,2025-08-22,5929,mahajana_sampatha,C,09;03;02;01;06;07,"5929 Friday August 22, 2025 C 9 3 2 1 6 7",nlb,Letter and 6 Numbers Correct,"Rs. 23,811,056.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 740,080.00",9251,First Number Correct,Rs. 40.00,"Rs. 3,361,960.00",84049,Letter Correct,Rs. 40.00,"Rs. 1,349,640.00",33741,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,395,000.00",93,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,870,000.00",935,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,866,800.00",9334,Last Number Correct,Rs. 40.00,"Rs. 3,702,800.00",92570,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,100,000.00",11,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 180,000.00",90,First 3 Numbers Correct,Rs. 200.00,"Rs. 182,600.00",913,2025-08-21,5928,mahajana_sampatha,P,00;07;07;07;09;05,"5928 Thursday August 21, 2025 P 0 7 7 7 9 5",nlb,Letter and 6 Numbers Correct,"Rs. 23,506,312.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 743,600.00",9295,First Number Correct,Rs. 40.00,"Rs. 3,364,560.00",84114,Letter Correct,Rs. 40.00,"Rs. 1,336,800.00",33420,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,440,000.00",96,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,854,000.00",927,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,863,200.00",9316,Last Number Correct,Rs. 40.00,"Rs. 3,692,320.00",92308,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 188,000.00",94,First 3 Numbers Correct,Rs. 200.00,"Rs. 186,000.00",930,2025-08-20,5927,mahajana_sampatha,M,06;05;03;02;09;00,"5927 Wednesday August 20, 2025 M 6 5 3 2 9 0",nlb,Letter and 6 Numbers Correct,"Rs. 23,175,568.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 738,880.00",9236,First Number Correct,Rs. 40.00,"Rs. 3,356,600.00",83915,Letter Correct,Rs. 40.00,"Rs. 1,350,240.00",33756,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,440,000.00",96,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,856,000.00",928,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,865,000.00",9325,Last Number Correct,Rs. 40.00,"Rs. 3,690,000.00",92250,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 180,000.00",90,First 3 Numbers Correct,Rs. 200.00,"Rs. 183,400.00",917,2025-08-19,5926,mahajana_sampatha,K,07;02;06;00;05;00,"5926 Tuesday August 19, 2025 K 7 2 6 0 5 0",nlb,Letter and 6 Numbers Correct,"Rs. 22,865,552.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
